step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,orig_balance_error,dest_balance_error,orig_error_flag,dest_error_flag,is_transfer,is_cash_out,log_amount
346,76083.75,1591.0,0.0,4539224.87,4615308.62,0,-74492.75,0.0,1,0,0,1,11.239603129550039
208,246402.71,246402.71,0.0,0.0,0.0,0,0.0,246402.71,0,1,1,0,12.414726567346332
350,915672.67,915672.67,0.0,0.0,0.0,0,0.0,915672.67,0,1,1,0,13.727415324723701
186,47848.02,0.0,0.0,70053.0,0.0,0,-47848.02,117901.01999999999,1,1,0,1,10.775805916002613
453,134725.66,134725.66,0.0,0.0,134725.66,0,0.0,0.0,0,0,0,1,11.811003264121226
182,120545.34,0.0,0.0,344229.78,464775.12,0,-120545.34,0.0,1,0,0,1,11.699789522302295
326,150412.64,0.0,0.0,3841734.67,3992147.31,0,-150412.64,0.0,1,0,0,1,11.921144377875013
21,785323.0,785323.0,0.0,0.0,0.0,0,0.0,785323.0,0,1,1,0,13.573851650464798
602,1976666.45,1976666.45,0.0,0.0,0.0,0,0.0,1976666.45,0,1,1,0,14.49692287859577
482,24382.08,24382.08,0.0,6866.91,31248.99,0,0.0,0.0,0,0,0,1,10.101644728115799
233,122090.79,122090.79,0.0,0.0,122090.79,0,0.0,0.0,0,0,0,1,11.712528417870848
74,1311150.9,1311150.9,0.0,0.0,1311150.9,0,0.0,0.0,0,0,0,1,14.086416621785254
178,223857.7,12411.0,0.0,316924.61,540782.31,0,-211446.7,0.0,1,0,0,1,12.318770328225467
280,250746.08,10230.0,0.0,447512.97,698259.04,0,-240516.08,0.009999999892897904,1,0,0,1,12.432200060691573
329,407902.21,0.0,0.0,2718120.83,3126023.04,0,-407902.21,0.0,1,0,1,0,12.918785194850562
191,114743.39,114743.39,0.0,0.0,0.0,0,0.0,114743.39,0,1,1,0,11.650462237838802
381,152341.73,0.0,0.0,874288.22,1026629.94,0,-152341.73,0.010000000009313226,1,0,0,1,11.933888064207329
300,12194622.56,0.0,0.0,67217818.21,79412440.77,0,-12194622.56,0.0,1,0,1,0,16.316505720767037
207,120684.28,107736.0,0.0,1055084.24,1175768.51,0,-12948.279999999999,0.010000000009313226,1,0,0,1,11.700941444387498
225,126640.84,3950.0,0.0,676857.65,803498.49,0,-122690.84,0.0,1,0,0,1,11.749118223823949
262,365517.83,0.0,0.0,613608.41,979126.24,0,-365517.83,0.0,1,0,0,1,12.809073075312792
42,531082.71,204161.0,0.0,136034.81,667117.51,0,-326921.70999999996,0.010000000009313226,1,0,1,0,13.182674933750295
9,167693.6,188653.48,20959.88,286685.28,1413127.1,0,3.637978807091713e-12,-958748.2200000001,0,1,0,1,12.029899746935076
14,133178.79,18570.0,0.0,208674.99,341853.78,0,-114608.79000000001,0.0,1,0,0,1,11.799455298850035
8,131638.56,36290.0,0.0,0.0,111804.11,0,-95348.56,19834.449999999997,1,1,1,0,11.787822860602587
9,2539898.07,2539898.07,0.0,968.0,1842864.22,0,0.0,698001.8499999999,0,1,0,1,14.747634901984743
138,44206.22,59877.0,15670.78,1894232.74,1714774.96,0,-1.8189894035458565e-12,223664.0,0,1,0,1,10.696643403142179
153,111245.73,0.0,0.0,577731.94,688977.67,0,-111245.73,-1.1641532182693481e-10,1,0,0,1,11.619505806338069
402,83332.55,263101.0,179768.45,5823023.41,5906355.96,0,0.0,0.0,0,0,0,1,11.330606508172893
711,3399575.93,3399575.93,0.0,0.0,0.0,0,0.0,3399575.93,0,1,1,0,15.039161549491102
300,353719.14,25087.0,0.0,1447585.17,1801304.31,0,-328632.14,0.0,1,0,0,1,12.776261314482875
252,68468.63,0.0,0.0,1734599.12,1803067.75,0,-68468.63,0.0,1,0,0,1,11.134145568274015
185,79570.74,0.0,0.0,357018.59,436589.32,0,-79570.74,0.010000000009313226,1,0,1,0,11.284414283670506
255,24490.25,0.0,0.0,29765.0,54255.25,0,-24490.25,0.0,1,0,0,1,10.106071189884977
250,189597.02,15005.0,0.0,0.0,189597.02,0,-174592.02,0.0,1,0,1,0,12.152661425710555
661,211767.96,123269.0,0.0,73276.54,285044.5,0,-88498.95999999999,0.0,1,0,0,1,12.263251148057233
165,51715.24,78855.0,27139.76,157596.92,209312.16,0,3.637978807091713e-12,0.0,0,0,0,1,10.853527131093816
14,262723.57,0.0,0.0,498868.31,2063227.46,0,-262723.57,-1301635.58,1,1,0,1,12.478861500040098
188,209514.83,6415.0,0.0,0.0,209514.83,0,-203099.83,0.0,1,0,0,1,12.25255457634894
188,12604.33,0.0,0.0,207254.71,219859.04,0,-12604.33,-2.9103830456733704e-11,1,0,0,1,9.441875019366595
16,287495.31,0.0,0.0,848159.66,1135654.98,0,-287495.31,-0.010000000009313226,1,0,0,1,12.568965304354567
326,41219.27,0.0,0.0,6977897.68,7019116.95,0,-41219.27,-9.313225746154785e-10,1,0,0,1,10.626685404641337
371,2211706.64,454854.0,0.0,0.0,2211706.64,0,-1756852.6400000001,0.0,1,0,1,0,14.609275462907224
300,32858.22,0.0,0.0,178973.05,211831.27,0,-32858.22,0.0,1,0,0,1,10.399987654243189
209,302152.39,6208.0,0.0,0.0,302152.39,0,-295944.39,0.0,1,0,0,1,12.618690081319683
398,109006.91,21579.0,0.0,107164.38,216171.29,0,-87427.91,0.0,1,0,0,1,11.599175727385632
69,2147778.33,2147778.33,0.0,0.0,0.0,0,0.0,2147778.33,0,1,1,0,14.579944996558845
215,822928.37,0.0,0.0,1949122.14,2772050.5,0,-822928.37,0.009999999776482582,1,0,1,0,13.620625655806336
298,4281.66,233907.0,229625.34,0.0,4281.66,0,0.0,0.0,0,0,0,1,8.362329590854706
19,23951.2,216.0,0.0,0.0,23951.2,0,-23735.2,0.0,1,0,0,1,10.083815456657948
210,139830.02,0.0,0.0,228416.22,368246.24,0,-139830.02,0.0,1,0,0,1,11.848189972580272
161,385196.15,0.0,0.0,990422.86,1662705.38,0,-385196.15,-287086.3699999999,1,1,0,1,12.861510560124843
213,189001.57,0.0,0.0,1888748.01,2077749.58,0,-189001.57,0.0,1,0,1,0,12.149515891832927
421,10000000.0,10000000.0,0.0,1886102.76,11886102.76,0,0.0,0.0,0,0,0,1,16.118095750958314
201,148991.68,0.0,0.0,175678.99,324670.67,0,-148991.68,0.0,1,0,0,1,11.911652456204022
403,2371324.81,2371324.81,0.0,0.0,0.0,0,0.0,2371324.81,0,1,1,0,14.67895977020002
139,284656.16,109306.0,0.0,567184.34,851840.49,0,-175350.15999999997,0.010000000009313226,1,0,0,1,12.559040787760402
425,10000000.0,10000000.0,0.0,1727027.89,11727027.89,0,0.0,0.0,0,0,0,1,16.118095750958314
686,386679.98,6397.0,0.0,59889.61,446569.59,0,-380282.98,-5.820766091346741e-11,1,0,0,1,12.865355290970696
167,86707.34,0.0,0.0,505448.7,592156.04,0,-86707.34,0.0,1,0,0,1,11.370305351913935
16,139871.14,196948.0,57076.86,0.0,139871.14,0,-1.4551915228366852e-11,0.0,0,0,0,1,11.848483998577663
377,104684.46,0.0,0.0,128367.52,233051.98,0,-104684.46,0.0,1,0,0,1,11.558715514244494
347,113187.2,478.0,0.0,15118.35,128305.55,0,-112709.2,0.0,1,0,0,1,11.636807199035138
211,190502.26,0.0,0.0,1940885.59,2131387.84,0,-190502.26,0.01000000024214387,1,0,0,1,12.157424586263362
208,9230.88,0.0,0.0,15022.48,24253.37,0,-9230.88,-0.00999999999839929,1,0,1,0,9.130417990396504
185,995299.36,4457.0,0.0,348216.74,1343516.11,0,-990842.36,-0.010000000009313226,1,0,1,0,13.810799839934079
328,31771.45,0.0,0.0,2251459.17,2283230.62,0,-31771.45,0.0,1,0,0,1,10.36635484106705
154,221156.58,0.0,0.0,247944.24,469100.82,0,-221156.58,-5.820766091346741e-11,1,0,0,1,12.306630758087788
258,36736.9,14439.0,0.0,213308.9,250045.8,0,-22297.9,0.0,1,0,0,1,10.511564198725061
356,128382.21,0.0,0.0,297194.09,425576.3,0,-128382.21,5.820766091346741e-11,1,0,0,1,11.762774898447864
204,151909.11,0.0,0.0,2437876.13,2589785.24,0,-151909.11,-4.656612873077393e-10,1,0,0,1,11.931044243314407
254,284477.02,0.0,0.0,5568988.29,5853465.32,0,-284477.02,-0.009999999776482582,1,0,0,1,12.558411271215965
375,539778.74,16956.0,0.0,13346596.3,13886375.04,0,-522822.74,1.862645149230957e-09,1,0,0,1,13.198916446442269
203,357062.86,27762.0,0.0,29714.0,386776.86,0,-329300.86,0.0,1,0,1,0,12.785669924316558
101,2222544.0,2222544.0,0.0,0.0,0.0,0,0.0,2222544.0,0,1,1,0,14.614163493634285
331,299196.78,0.0,0.0,3177990.0,3477186.78,0,-299196.78,4.656612873077393e-10,1,0,0,1,12.608860105268837
332,118660.08,129455.0,10794.92,309408.02,428068.1,0,-1.8189894035458565e-12,5.820766091346741e-11,0,0,0,1,11.684026641406138
372,143674.27,42065.0,0.0,1515892.43,1659566.7,0,-101609.26999999999,0.0,1,0,0,1,11.87531096261552
141,111249.97,31369.0,0.0,80941.33,192191.3,0,-79880.97,0.0,1,0,0,1,11.6195439190916
478,182848.86,12161.0,0.0,241889.98,424738.84,0,-170687.86,-5.820766091346741e-11,1,0,1,0,12.116420657922326
327,288927.17,47170.0,0.0,10840976.83,11129904.0,0,-241757.16999999998,0.0,1,0,0,1,12.573933389488912
155,107104.16,2381.0,0.0,0.0,107104.16,0,-104723.16,0.0,1,0,1,0,11.581566434546964
330,148223.17,0.0,0.0,446428.39,594651.56,0,-148223.17,0.0,1,0,0,1,11.90648106896468
163,181501.46,39738.0,0.0,5941.02,187442.48,0,-141763.46,-2.9103830456733704e-11,1,0,1,0,12.1090244863142
253,106013.84,31371.0,0.0,1163905.21,1269919.06,0,-74642.84,-0.010000000009313226,1,0,0,1,11.571334363295119
542,56317.14,0.0,0.0,1482090.57,1538407.7,0,-56317.14,0.010000000009313226,1,0,0,1,10.938771964718386
370,207861.34,21020.0,0.0,83382.02,291243.36,0,-186841.34,0.0,1,0,0,1,12.244631312656262
482,1451083.08,1451083.08,0.0,0.0,0.0,0,0.0,1451083.08,0,1,1,0,14.187821476431475
565,254947.37,254947.37,0.0,0.0,0.0,0,0.0,254947.37,0,1,1,0,12.448816333052392
358,215927.68,0.0,0.0,368569.28,584496.97,0,-215927.68,-0.010000000009313226,1,0,0,1,12.282703446957987
166,143810.09,13470.0,0.0,833234.71,977044.8,0,-130340.09,-1.1641532182693481e-10,1,0,0,1,11.876255842296803
690,399664.47,16990.0,0.0,8417362.16,8817026.63,0,-382674.47,0.0,1,0,1,0,12.898383151175258
307,118830.22,0.0,0.0,1118753.44,1237583.66,0,-118830.22,0.0,1,0,0,1,11.68545944599902
104,125159.2,125159.2,0.0,26664.19,151823.38,0,0.0,0.009999999980209395,0,0,0,1,11.73734979573616
229,25213.49,0.0,0.0,403559.77,428773.26,0,-25213.49,0.0,1,0,0,1,10.135174108250357
274,188441.76,188441.76,0.0,0.0,0.0,0,0.0,188441.76,0,1,1,0,12.14654957927857
153,99442.75,97621.0,0.0,160579.03,260021.78,0,-1821.75,0.0,1,0,0,1,11.507347436656167
259,273920.87,0.0,0.0,2826205.73,3100126.6,0,-273920.87,0.0,1,0,1,0,12.52059819872296
39,298265.67,0.0,0.0,846282.79,1144548.46,0,-298265.67,0.0,1,0,0,1,12.605743231105684
40,103075.67,164073.0,60997.33,55425.56,158501.23,0,0.0,-2.9103830456733704e-11,0,0,0,1,11.543228359238663
329,182301.73,329.0,0.0,607234.19,789535.92,0,-181972.73,-1.1641532182693481e-10,1,0,0,1,12.11342393587004
351,91647.24,0.0,0.0,124724.89,216372.14,0,-91647.24,-0.010000000009313226,1,0,0,1,11.425713049591918
179,612302.0,9069.0,0.0,0.0,612302.0,0,-603233.0,0.0,1,0,0,1,13.324982537013083
301,37562.69,0.0,0.0,105686.34,143249.03,0,-37562.69,0.0,1,0,0,1,10.533793171308192
252,47972.29,19485.0,0.0,668111.31,716083.6,0,-28487.29,1.1641532182693481e-10,1,0,0,1,10.778399676676298
575,130479.52,130479.52,0.0,0.0,0.0,0,0.0,130479.52,0,1,1,0,11.778979222572055
373,149115.43,31962.33,0.0,692466.77,841582.21,0,-117153.09999999999,-0.010000000009313226,1,0,0,1,11.912482689182196
209,173640.22,0.0,0.0,516549.23,690189.45,0,-173640.22,0.0,1,0,0,1,12.064746495419715
43,111231.39,18167.2,0.0,12000010.94,12111242.33,0,-93064.19,0.0,1,0,0,1,11.619376895364132
371,23278.93,40645.0,17366.07,127348.26,150627.19,0,0.0,0.0,0,0,0,1,10.055346894968002
400,139181.31,107973.0,0.0,6378620.96,6517802.28,0,-31208.309999999998,-0.010000000707805157,1,0,0,1,11.843539935473352
178,111234.67,25370.0,0.0,0.0,111234.67,0,-85864.67,0.0,1,0,0,1,11.619406382743133
35,95949.17,5526.0,0.0,169249.06,527663.98,0,-90423.17,-262465.75,1,1,0,1,11.4715842731904
35,226222.08,32163.0,0.0,116644.98,342867.06,0,-194059.08,0.0,1,0,0,1,12.329276871057669
547,116537.66,5014.0,0.0,63952.47,180490.12,0,-111523.66,0.010000000009313226,1,0,0,1,11.665978342432917
282,63863.4,0.0,0.0,132665.4,196528.8,0,-63863.4,0.0,1,0,0,1,11.064517364615552
188,347234.18,0.0,0.0,2612486.03,2959720.21,0,-347234.18,0.0,1,0,0,1,12.757757581520105
554,353785.26,353785.26,0.0,0.0,0.0,0,0.0,353785.26,0,1,1,0,12.776448224453421
399,646153.17,0.0,0.0,3226485.9,3872639.07,0,-646153.17,0.0,1,0,1,0,13.378793407542355
261,49552.01,73547.0,23994.99,83515.84,133067.85,0,-3.637978807091713e-12,0.0,0,0,0,1,10.810798284633611
323,158947.63,23033.0,0.0,49365.61,208313.24,0,-135914.63,0.0,1,0,0,1,11.976336347239206
284,94957.28,0.0,0.0,199843.02,294800.3,0,-94957.28,0.0,1,0,0,1,11.461192916229871
461,227955.85,227955.85,0.0,0.0,0.0,0,0.0,227955.85,0,1,1,0,12.336911635639742
300,794421.26,794421.26,0.0,0.0,0.0,0,0.0,794421.26,0,1,1,0,13.585370412468551
398,489944.93,489944.93,0.0,0.0,0.0,0,0.0,489944.93,0,1,1,0,13.102050317059362
354,92629.37,15307.0,0.0,447518.6,540147.98,0,-77322.37,-0.010000000009313226,1,0,0,1,11.436372336626363
18,10222.6,5720.8,0.0,90197.0,0.0,0,-4501.8,100419.6,1,1,0,1,9.232454052221295
306,94988.63,102767.0,7778.37,866306.0,1182139.44,0,-4.547473508864641e-12,-220844.80999999994,0,1,0,1,11.461523006729784
235,73238.27,408.0,0.0,29725.0,69132.9,0,-72830.27,33830.37000000001,1,1,0,1,11.201487031507753
405,70382.18,70382.18,0.0,0.0,0.0,0,0.0,70382.18,0,1,1,0,11.161709593145549
542,107271.83,9914.0,0.0,660861.83,768133.66,0,-97357.83,-1.1641532182693481e-10,1,0,0,1,11.583130681270138
718,9749042.95,9749042.95,0.0,213495.23,9962538.18,0,0.0,0.0,0,0,0,1,16.09267978175593
14,159502.21,723.0,0.0,267442.5,563700.99,0,-158779.21,-136756.28000000003,1,1,0,1,11.979819326396372
330,17962.21,125528.0,107565.79,757786.81,775749.01,0,1.4551915228366852e-11,0.010000000009313226,0,0,0,1,9.796081056398044
82,10000000.0,10987591.59,987591.59,0.0,0.0,0,-1.1641532182693481e-10,10000000.0,0,1,1,0,16.118095750958314
260,77783.04,153.0,0.0,0.0,77783.04,0,-77630.04,0.0,1,0,0,1,11.261691547733935
253,458054.03,78916.0,0.0,2932037.27,3390091.3,0,-379138.03,0.0,1,0,0,1,13.034744608716975
373,230705.98,4834.42,0.0,1716965.74,1947671.71,0,-225871.56,0.010000000009313226,1,0,1,0,12.34890369944754
538,128141.93,0.0,0.0,3458245.69,3586387.62,0,-128141.93,0.0,1,0,0,1,11.760901560547332
161,352412.58,20938.0,0.0,802635.53,1155048.11,0,-331474.58,0.0,1,0,0,1,12.772560708056503
41,164481.04,0.0,0.0,497407.32,661888.36,0,-164481.04,0.0,1,0,0,1,12.010556663895759
356,5952739.3,5952739.3,0.0,0.0,0.0,0,0.0,5952739.3,0,1,1,0,15.599362226120933
462,151994.59,151994.59,0.0,0.0,151994.59,0,0.0,0.0,0,0,0,1,11.93160678624963
308,154805.25,51788.0,0.0,415509.68,570314.92,0,-103017.25,0.009999999892897904,1,0,0,1,11.94992961399973
357,45929.03,284.0,0.0,83714.82,129643.85,0,-45645.03,0.0,1,0,1,0,10.73487443048749
393,432958.83,432958.83,0.0,0.0,432958.83,0,0.0,0.0,0,0,0,1,12.978400231318512
159,652149.01,36625.0,0.0,58464.61,710613.62,0,-615524.01,0.0,1,0,1,0,13.388029891132325
163,96440.3,0.0,0.0,156000.97,252441.27,0,-96440.3,2.9103830456733704e-11,1,0,0,1,11.47668981208812
186,429133.79,0.0,0.0,441321.77,870455.55,0,-429133.79,0.010000000009313226,1,0,0,1,12.969526344365185
133,271521.14,0.0,0.0,910255.54,1181776.69,0,-271521.14,-0.009999999776482582,1,0,0,1,12.51179896199268
298,299822.09,0.0,0.0,471063.39,770885.48,0,-299822.09,0.0,1,0,1,0,12.610947879696907
351,313749.46,56018.0,0.0,2582178.19,2895927.65,0,-257731.46000000002,0.0,1,0,0,1,12.656353235562515
180,95260.35,0.0,0.0,348846.46,444106.81,0,-95260.35,5.820766091346741e-11,1,0,0,1,11.464379445994933
261,326991.36,0.0,0.0,1531255.49,1858246.85,0,-326991.36,0.0,1,0,0,1,12.697692085692077
307,44597.94,61192.0,16594.06,556171.64,600769.58,0,-3.637978807091713e-12,1.1641532182693481e-10,0,0,0,1,10.705465370909577
139,51322.92,0.0,0.0,1517958.62,1569281.53,0,-51322.92,0.010000000009313226,1,0,0,1,10.845912199288732
139,689835.29,73114.0,0.0,0.0,689835.29,0,-616721.29,0.0,1,0,1,0,13.444209587553065
237,10000000.0,23924102.18,13924102.18,0.0,0.0,0,0.0,10000000.0,0,1,1,0,16.118095750958314
14,342250.69,0.0,0.0,362172.44,1028140.43,0,-342250.69,-323717.30000000005,1,1,0,1,12.743301681049388
371,405157.97,0.0,0.0,437828.21,842986.18,0,-405157.97,-1.1641532182693481e-10,1,0,1,0,12.912034787591953
396,479102.35,571.0,0.0,2381971.17,2861073.52,0,-478531.35,0.0,1,0,0,1,13.079671615123955
158,64820.39,2670.0,0.0,13149.64,0.0,0,-62150.39,77970.03,1,1,1,0,11.079390920464386
37,307550.78,0.0,0.0,1501078.06,1808628.84,0,-307550.78,0.0,1,0,0,1,12.636398742296567
256,5620.78,0.0,0.0,3029484.32,3035105.1,0,-5620.78,-4.656612873077393e-10,1,0,0,1,8.6344036187193
402,353833.02,183130.0,0.0,315062.13,668895.15,0,-170703.02000000002,0.0,1,0,0,1,12.776583212105479
422,1602678.94,0.0,0.0,2438359.46,4041038.4,0,-1602678.94,0.0,1,0,1,0,14.287187748524724
332,467092.34,0.0,0.0,2125436.67,2592529.02,0,-467092.34,-0.01000000024214387,1,0,0,1,13.054284388199726
153,185984.97,21281.0,0.0,661835.3,1222811.31,0,-164703.97,-374991.04000000004,1,1,0,1,12.133426519742818
557,3332748.16,3332748.16,0.0,0.0,0.0,0,0.0,3332748.16,0,1,1,0,15.019308094931784
441,1043934.97,1043934.97,0.0,9298003.36,10341938.33,0,0.0,0.0,0,0,0,1,13.858508714126248
133,47358.88,0.0,0.0,52471.58,99830.46,0,-47358.88,-1.4551915228366852e-11,1,0,0,1,10.765530735770893
282,98584.38,202402.0,103817.62,14361.41,112945.78,0,0.0,0.010000000009313226,0,0,0,1,11.498678253734706
132,12201.08,0.0,0.0,1649489.6,1661690.68,0,-12201.08,2.3283064365386963e-10,1,0,0,1,9.40936170799255
380,313691.9,0.0,0.0,2358820.19,2672512.09,0,-313691.9,0.0,1,0,0,1,12.656169760833698
46,71372.0,71372.0,0.0,0.0,0.0,0,0.0,71372.0,0,1,1,0,11.175674925549954
18,163263.13,85356.05,0.0,1008750.56,1528434.32,0,-77907.08,-356420.6300000001,1,1,0,1,12.003124597757536
229,302371.72,0.0,0.0,980358.1,1282729.82,0,-302371.72,-2.3283064365386963e-10,1,0,0,1,12.61941570757799
187,32314.47,352520.0,320205.53,539428.12,571742.6,0,0.0,-0.010000000009313226,0,0,0,1,10.383301341920488
683,1778226.03,20088.0,0.0,1026789.61,2805015.64,0,-1758138.03,0.0,1,0,1,0,14.391127375318463
229,26231.48,61664.0,35432.52,285261.98,311493.46,0,7.275957614183426e-12,-5.820766091346741e-11,0,0,0,1,10.174753616618737
386,6063657.03,6063657.03,0.0,0.0,0.0,0,0.0,6063657.03,0,1,1,0,15.617823811244516
544,204965.5,184642.59,0.0,247521.55,452487.05,0,-20322.910000000003,0.0,1,0,0,1,12.230601830132773
133,40768.19,11205.0,0.0,1664712.51,1705480.7,0,-29563.190000000002,0.0,1,0,0,1,10.615681928066268
19,164702.79,0.0,0.0,1853138.91,2017841.7,0,-164702.79,0.0,1,0,0,1,12.011903927437096
404,8651.19,0.0,0.0,98201.0,106852.19,0,-8651.19,0.0,1,0,0,1,9.065567747072233
322,395346.92,0.0,0.0,8606653.77,9002000.69,0,-395346.92,0.0,1,0,0,1,12.887521466324236
279,46230.59,27265.64,0.0,542640.8,588871.39,0,-18964.949999999997,0.0,1,0,1,0,10.741418609641972
330,171572.31,50072.0,0.0,149159.27,320731.58,0,-121500.31,-5.820766091346741e-11,1,0,0,1,12.052765917808465
698,1242226.78,1242226.78,0.0,0.0,0.0,0,0.0,1242226.78,0,1,1,0,14.032416922405822
96,52770.97,14984.0,0.0,0.0,52770.97,0,-37786.97,0.0,1,0,1,0,10.873735457520219
529,1679154.56,1679154.56,0.0,0.0,0.0,0,0.0,1679154.56,0,1,1,0,14.333801582155031
306,99041.49,107179.0,8137.51,5656067.09,5755108.58,0,-5.4569682106375694e-12,0.0,0,0,0,1,11.503304228959411
492,162718.38,0.0,0.0,3381063.07,3543781.44,0,-162718.38,0.009999999776482582,1,0,0,1,11.999782401048973
346,219597.88,0.0,0.0,7209246.59,7428844.46,0,-219597.88,0.009999999776482582,1,0,0,1,12.299557888422358
13,122580.91,17778.0,0.0,777537.67,1038071.79,0,-104802.91,-137953.20999999996,1,1,0,1,11.716534738579286
298,749423.68,2533.0,0.0,55894.43,805318.11,0,-746890.68,1.1641532182693481e-10,1,0,1,0,13.527061097812522
308,168837.31,153645.55,0.0,462958.46,631795.77,0,-15191.76000000001,0.0,1,0,1,0,12.036696790369913
13,1373147.63,0.0,0.0,0.0,1373147.63,0,-1373147.63,0.0,1,0,1,0,14.132616930894196
411,365069.45,365069.45,0.0,1033912.43,1398981.88,0,0.0,2.3283064365386963e-10,0,0,0,1,12.807845627638512
131,63132.47,11332.0,0.0,523579.1,586711.56,0,-51800.47,0.009999999892897904,1,0,0,1,11.053006335794391
355,202258.73,43831.0,0.0,507040.85,709299.59,0,-158427.73,-0.010000000009313226,1,0,1,0,12.217307942539815
18,51210.77,0.0,0.0,8890610.55,9113926.4,0,-51210.77,-172105.08000000007,1,1,0,1,10.843724667421094
378,261439.89,574179.73,312739.84,7173660.81,7435100.7,0,-5.820766091346741e-11,-9.313225746154785e-10,0,0,0,1,12.473963494870747
354,95484.39,176897.8,81413.41,127320.6,222804.99,0,-1.4551915228366852e-11,0.0,0,0,0,1,11.466728530472338
326,53615.06,0.0,0.0,62936.76,116551.83,0,-53615.06,-0.00999999999476131,1,0,0,1,10.8896039290454
16,403570.41,892.0,0.0,165384.16,568954.57,0,-402678.41,0.0,1,0,0,1,12.908108727489665
528,316572.94,0.0,0.0,1729467.69,2046040.63,0,-316572.94,0.0,1,0,0,1,12.665312110975528
4,86070.17,86070.17,0.0,0.0,86070.17,0,0.0,0.0,0,0,0,1,11.362929791137743
251,643252.48,10100.0,0.0,1311093.22,1954345.71,0,-633152.48,-0.010000000009313226,1,0,1,0,13.374294140156563
183,10307.57,74407.0,64099.43,92869.82,103177.39,0,0.0,1.4551915228366852e-11,0,0,0,1,9.24073086710025
403,8779.61,0.0,0.0,18555.56,27335.18,0,-8779.61,-0.00999999999839929,1,0,0,1,9.080301160297816
237,281871.15,90622.0,0.0,0.0,281871.15,0,-191249.15000000002,0.0,1,0,1,0,12.54920887832322
699,62372.43,62372.43,0.0,0.0,0.0,0,0.0,62372.43,0,1,1,0,11.04089466239636
188,95510.12,5985.64,0.0,315892.65,411402.76,0,-89524.48,0.010000000009313226,1,0,0,1,11.46699795948081
189,232563.63,30594.0,0.0,0.0,232563.63,0,-201969.63,0.0,1,0,0,1,12.356923443875308
686,159829.43,0.0,0.0,271035.46,430864.89,0,-159829.43,0.0,1,0,0,1,11.981868719717585
250,34898.22,1051.0,0.0,452528.68,487426.9,0,-33847.22,0.0,1,0,0,1,10.460219758370563
522,153695.05,1169.0,0.0,0.0,153695.05,0,-152526.05,0.0,1,0,0,1,11.942732229782008
278,20716.66,80259.0,59542.34,511486.35,532203.02,0,0.0,-0.010000000009313226,0,0,0,1,9.93874175563292
305,178897.95,13275.0,0.0,0.0,178897.95,0,-165622.95,0.0,1,0,0,1,12.094576400278916
251,285394.52,13329.0,0.0,1989309.7,2274704.22,0,-272065.52,-4.656612873077393e-10,1,0,0,1,12.561631286634675
35,48519.34,0.0,0.0,178658.44,227177.78,0,-48519.34,0.0,1,0,0,1,10.789738370453055
379,1023185.59,449.0,0.0,148030.09,1171215.68,0,-1022736.59,0.0,1,0,1,0,13.838432423218745
41,25852.71,224850.26,198997.55,376297.21,402149.92,0,2.9103830456733704e-11,5.820766091346741e-11,0,0,0,1,10.160209389948
9,138971.34,10544.0,0.0,0.0,138971.34,0,-128427.34,0.0,1,0,0,1,11.842030199505379
380,34134.88,20235.0,0.0,145436.41,179571.3,0,-13899.879999999997,-0.009999999980209395,1,0,0,1,10.438104309511294
38,224806.56,477302.84,252496.28,435831.97,660638.53,0,2.9103830456733704e-11,0.0,0,0,0,1,12.323000026329439
401,718358.31,46712.0,0.0,57170.81,775529.12,0,-671646.31,1.1641532182693481e-10,1,0,1,0,13.484725154611024
35,91473.37,0.0,0.0,1248150.35,1339623.73,0,-91473.37,-0.009999999776482582,1,0,0,1,11.42381410273606
324,450458.78,450458.78,0.0,24817.29,475276.07,0,0.0,0.0,0,0,0,1,13.018024073465604
138,118321.64,444.0,0.0,4623003.06,4741324.7,0,-117877.64,-9.313225746154785e-10,1,0,0,1,11.68117040950899
303,302009.82,0.0,0.0,4082216.29,4384226.11,0,-302009.82,0.0,1,0,0,1,12.618218123529775
11,130557.21,3087585.08,2957027.87,416672.56,694937.56,0,0.0,-147707.79000000004,0,1,0,1,11.77957445993238
133,554563.36,37326.4,0.0,10343335.2,11261913.14,0,-517236.95999999996,-364014.58000000194,1,1,1,0,13.225938147567335
131,308780.26,68.0,0.0,0.0,308780.26,0,-308712.26,0.0,1,0,0,1,12.640388408762758
